agencia,ti,to,indice_indisp,vol_atms,vol_transacao,grupo_controle,onda_fechamento,anomes,anomes_fechamento,periodo_fechamento
8721,13627,83982,0.162261,11,9413,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8721,13627,83982,0.162261,11,9413,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8721,13627,83982,0.162261,11,9413,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8721,13627,83982,0.162261,11,9413,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8721,13627,83982,0.162261,11,9413,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8721,13627,83982,0.162261,11,9413,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8721,13627,83982,0.162261,11,9413,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8724,2219,80026,0.027728,13,2784,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8724,2219,80026,0.027728,13,2784,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8724,2219,80026,0.027728,13,2784,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8724,2219,80026,0.027728,13,2784,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8724,2219,80026,0.027728,13,2784,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8724,2219,80026,0.027728,13,2784,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8724,2219,80026,0.027728,13,2784,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8725,18145,101643,0.178517,5,3705,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
8725,5117,127532,0.040123,10,11571,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8725,18145,101643,0.178517,5,3705,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
8725,5117,127532,0.040123,10,11571,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8725,18145,101643,0.178517,5,3705,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
8725,5117,127532,0.040123,10,11571,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8725,18145,101643,0.178517,5,3705,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
8725,5117,127532,0.040123,10,11571,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8725,18145,101643,0.178517,5,3705,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
8725,5117,127532,0.040123,10,11571,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8725,18145,101643,0.178517,5,3705,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
8725,5117,127532,0.040123,10,11571,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8725,18145,101643,0.178517,5,3705,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
8725,5117,127532,0.040123,10,11571,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8726,18433,129425,0.142422,11,18752,NAO,2,202504,202507,POS
8726,13965,115512,0.120897,12,13664,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
8726,18433,129425,0.142422,11,18752,NAO,2,202505,202507,POS
8726,13965,115512,0.120897,12,13664,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
8726,18433,129425,0.142422,11,18752,NAO,2,202506,202507,POS
8726,13965,115512,0.120897,12,13664,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
8726,18433,129425,0.142422,11,18752,NAO,2,202507,202507,POS
8726,13965,115512,0.120897,12,13664,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
8726,18433,129425,0.142422,11,18752,NAO,2,202508,202507,POS
8726,13965,115512,0.120897,12,13664,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
8726,18433,129425,0.142422,11,18752,NAO,2,202509,202507,POS
8726,13965,115512,0.120897,12,13664,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
8726,18433,129425,0.142422,11,18752,NAO,2,202510,202507,POS
8726,13965,115512,0.120897,12,13664,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
8730,7303,101350,0.072057,9,5626,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8730,19318,104613,0.184662,16,19614,NAO,2,202504,202507,POS
8730,7303,101350,0.072057,9,5626,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8730,19318,104613,0.184662,16,19614,NAO,2,202505,202507,POS
8730,7303,101350,0.072057,9,5626,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8730,19318,104613,0.184662,16,19614,NAO,2,202506,202507,POS
8730,7303,101350,0.072057,9,5626,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8730,19318,104613,0.184662,16,19614,NAO,2,202507,202507,POS
8730,7303,101350,0.072057,9,5626,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8730,19318,104613,0.184662,16,19614,NAO,2,202508,202507,POS
8730,7303,101350,0.072057,9,5626,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8730,19318,104613,0.184662,16,19614,NAO,2,202509,202507,POS
8730,7303,101350,0.072057,9,5626,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8730,19318,104613,0.184662,16,19614,NAO,2,202510,202507,POS
8732,12840,102199,0.125637,18,3074,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
8732,12840,102199,0.125637,18,3074,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
8732,12840,102199,0.125637,18,3074,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
8732,12840,102199,0.125637,18,3074,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
8732,12840,102199,0.125637,18,3074,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
8732,12840,102199,0.125637,18,3074,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
8732,12840,102199,0.125637,18,3074,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
8733,7254,103241,0.070263,19,1912,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
8733,7254,103241,0.070263,19,1912,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
8733,7254,103241,0.070263,19,1912,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
8733,7254,103241,0.070263,19,1912,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
8733,7254,103241,0.070263,19,1912,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
8733,7254,103241,0.070263,19,1912,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
8733,7254,103241,0.070263,19,1912,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
8734,13626,72748,0.187304,19,15296,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8734,13626,72748,0.187304,19,15296,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8734,13626,72748,0.187304,19,15296,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8734,13626,72748,0.187304,19,15296,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8734,13626,72748,0.187304,19,15296,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8734,13626,72748,0.187304,19,15296,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8734,13626,72748,0.187304,19,15296,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8735,19862,86066,0.230776,6,13461,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8735,19862,86066,0.230776,6,13461,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8735,19862,86066,0.230776,6,13461,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8735,19862,86066,0.230776,6,13461,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8735,19862,86066,0.230776,6,13461,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8735,19862,86066,0.230776,6,13461,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8735,19862,86066,0.230776,6,13461,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8738,5046,71872,0.070208,19,15116,NAO,2,202504,202507,POS
8738,5046,71872,0.070208,19,15116,NAO,2,202505,202507,POS
8738,5046,71872,0.070208,19,15116,NAO,2,202506,202507,POS
8738,5046,71872,0.070208,19,15116,NAO,2,202507,202507,POS
8738,5046,71872,0.070208,19,15116,NAO,2,202508,202507,POS
8738,5046,71872,0.070208,19,15116,NAO,2,202509,202507,POS
8738,5046,71872,0.070208,19,15116,NAO,2,202510,202507,POS
8739,2781,110061,0.025268,6,15952,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8739,2781,110061,0.025268,6,15952,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8739,2781,110061,0.025268,6,15952,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8739,2781,110061,0.025268,6,15952,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8739,2781,110061,0.025268,6,15952,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8739,2781,110061,0.025268,6,15952,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8739,2781,110061,0.025268,6,15952,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8740,19543,116543,0.167689,10,1002,NAO,3,202504,202510,PRE
8740,19543,116543,0.167689,10,1002,NAO,3,202505,202510,PRE
8740,19543,116543,0.167689,10,1002,NAO,3,202506,202510,PRE
8740,19543,116543,0.167689,10,1002,NAO,3,202507,202510,PRE
8740,19543,116543,0.167689,10,1002,NAO,3,202508,202510,PRE
8740,19543,116543,0.167689,10,1002,NAO,3,202509,202510,PRE
8740,19543,116543,0.167689,10,1002,NAO,3,202510,202510,PRE
8741,3377,117491,0.028743,11,7387,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
8741,3377,117491,0.028743,11,7387,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
8741,3377,117491,0.028743,11,7387,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
8741,3377,117491,0.028743,11,7387,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
8741,3377,117491,0.028743,11,7387,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
8741,3377,117491,0.028743,11,7387,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
8741,3377,117491,0.028743,11,7387,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
8742,17991,91790,0.196002,14,15623,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8742,17991,91790,0.196002,14,15623,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8742,17991,91790,0.196002,14,15623,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8742,17991,91790,0.196002,14,15623,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8742,17991,91790,0.196002,14,15623,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8742,17991,91790,0.196002,14,15623,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8742,17991,91790,0.196002,14,15623,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8743,11830,74512,0.158766,14,16519,NAO,2,202504,202507,POS
8743,5034,125093,0.040242,18,9463,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
8743,11830,74512,0.158766,14,16519,NAO,2,202505,202507,POS
8743,5034,125093,0.040242,18,9463,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
8743,11830,74512,0.158766,14,16519,NAO,2,202506,202507,POS
8743,5034,125093,0.040242,18,9463,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
8743,11830,74512,0.158766,14,16519,NAO,2,202507,202507,POS
8743,5034,125093,0.040242,18,9463,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
8743,11830,74512,0.158766,14,16519,NAO,2,202508,202507,POS
8743,5034,125093,0.040242,18,9463,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
8743,11830,74512,0.158766,14,16519,NAO,2,202509,202507,POS
8743,5034,125093,0.040242,18,9463,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
8743,11830,74512,0.158766,14,16519,NAO,2,202510,202507,POS
8743,5034,125093,0.040242,18,9463,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
8745,6115,105581,0.057918,6,9570,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
8745,2618,126826,0.020642,15,16996,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
8745,6115,105581,0.057918,6,9570,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
8745,2618,126826,0.020642,15,16996,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
8745,6115,105581,0.057918,6,9570,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
8745,2618,126826,0.020642,15,16996,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
8745,6115,105581,0.057918,6,9570,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
8745,2618,126826,0.020642,15,16996,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
8745,6115,105581,0.057918,6,9570,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
8745,2618,126826,0.020642,15,16996,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
8745,6115,105581,0.057918,6,9570,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
8745,2618,126826,0.020642,15,16996,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
8745,6115,105581,0.057918,6,9570,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
8745,2618,126826,0.020642,15,16996,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
8747,3175,110663,0.028691,7,16980,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8747,3175,110663,0.028691,7,16980,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8747,3175,110663,0.028691,7,16980,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8747,3175,110663,0.028691,7,16980,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8747,3175,110663,0.028691,7,16980,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8747,3175,110663,0.028691,7,16980,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8747,3175,110663,0.028691,7,16980,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8748,7728,102035,0.075739,12,16299,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
8748,7728,102035,0.075739,12,16299,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
8748,7728,102035,0.075739,12,16299,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
8748,7728,102035,0.075739,12,16299,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
8748,7728,102035,0.075739,12,16299,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
8748,7728,102035,0.075739,12,16299,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
8748,7728,102035,0.075739,12,16299,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
8749,4893,81742,0.059859,11,12846,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
8749,4893,81742,0.059859,11,12846,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
8749,4893,81742,0.059859,11,12846,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
8749,4893,81742,0.059859,11,12846,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
8749,4893,81742,0.059859,11,12846,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
8749,4893,81742,0.059859,11,12846,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
8749,4893,81742,0.059859,11,12846,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
8750,5027,101073,0.049736,6,4082,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
8750,5027,101073,0.049736,6,4082,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
8750,5027,101073,0.049736,6,4082,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
8750,5027,101073,0.049736,6,4082,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
8750,5027,101073,0.049736,6,4082,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
8750,5027,101073,0.049736,6,4082,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
8750,5027,101073,0.049736,6,4082,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
8751,1209,70344,0.017187,10,7599,NAO,3,202504,202510,PRE
8751,1209,70344,0.017187,10,7599,NAO,3,202505,202510,PRE
8751,1209,70344,0.017187,10,7599,NAO,3,202506,202510,PRE
8751,1209,70344,0.017187,10,7599,NAO,3,202507,202510,PRE
8751,1209,70344,0.017187,10,7599,NAO,3,202508,202510,PRE
8751,1209,70344,0.017187,10,7599,NAO,3,202509,202510,PRE
8751,1209,70344,0.017187,10,7599,NAO,3,202510,202510,PRE
8755,14858,122980,0.120816,7,4988,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8755,14858,122980,0.120816,7,4988,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8755,14858,122980,0.120816,7,4988,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8755,14858,122980,0.120816,7,4988,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8755,14858,122980,0.120816,7,4988,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8755,14858,122980,0.120816,7,4988,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8755,14858,122980,0.120816,7,4988,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8757,7719,118186,0.065312,19,12055,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
8757,7719,118186,0.065312,19,12055,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
8757,7719,118186,0.065312,19,12055,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
8757,7719,118186,0.065312,19,12055,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
8757,7719,118186,0.065312,19,12055,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
8757,7719,118186,0.065312,19,12055,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
8757,7719,118186,0.065312,19,12055,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
8758,14505,118742,0.122156,5,18909,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8758,14505,118742,0.122156,5,18909,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8758,14505,118742,0.122156,5,18909,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8758,14505,118742,0.122156,5,18909,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8758,14505,118742,0.122156,5,18909,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8758,14505,118742,0.122156,5,18909,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8758,14505,118742,0.122156,5,18909,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8760,18075,117065,0.154401,5,7413,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8760,13616,91270,0.149184,12,15739,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8760,18075,117065,0.154401,5,7413,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8760,13616,91270,0.149184,12,15739,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8760,18075,117065,0.154401,5,7413,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8760,13616,91270,0.149184,12,15739,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8760,18075,117065,0.154401,5,7413,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8760,13616,91270,0.149184,12,15739,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8760,18075,117065,0.154401,5,7413,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8760,13616,91270,0.149184,12,15739,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8760,18075,117065,0.154401,5,7413,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8760,13616,91270,0.149184,12,15739,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8760,18075,117065,0.154401,5,7413,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8760,13616,91270,0.149184,12,15739,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8761,8977,110703,0.081091,5,9499,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
8761,8977,110703,0.081091,5,9499,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
8761,8977,110703,0.081091,5,9499,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
8761,8977,110703,0.081091,5,9499,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
8761,8977,110703,0.081091,5,9499,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
8761,8977,110703,0.081091,5,9499,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
8761,8977,110703,0.081091,5,9499,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
8764,3364,117182,0.028707,6,17545,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8764,3364,117182,0.028707,6,17545,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8764,3364,117182,0.028707,6,17545,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8764,3364,117182,0.028707,6,17545,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8764,3364,117182,0.028707,6,17545,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8764,3364,117182,0.028707,6,17545,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8764,3364,117182,0.028707,6,17545,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8766,16314,88141,0.18509,10,14953,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8766,16314,88141,0.18509,10,14953,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8766,16314,88141,0.18509,10,14953,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8766,16314,88141,0.18509,10,14953,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8766,16314,88141,0.18509,10,14953,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8766,16314,88141,0.18509,10,14953,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8766,16314,88141,0.18509,10,14953,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8767,1936,77863,0.024864,11,13455,NAO,3,202504,202509,PRE
8767,1936,77863,0.024864,11,13455,NAO,3,202505,202509,PRE
8767,1936,77863,0.024864,11,13455,NAO,3,202506,202509,PRE
8767,1936,77863,0.024864,11,13455,NAO,3,202507,202509,PRE
8767,1936,77863,0.024864,11,13455,NAO,3,202508,202509,PRE
8767,1936,77863,0.024864,11,13455,NAO,3,202509,202509,PRE
8767,1936,77863,0.024864,11,13455,NAO,3,202510,202509,PRE
8774,10938,85990,0.127201,14,9877,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8774,10938,85990,0.127201,14,9877,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8774,10938,85990,0.127201,14,9877,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8774,10938,85990,0.127201,14,9877,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8774,10938,85990,0.127201,14,9877,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8774,10938,85990,0.127201,14,9877,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8774,10938,85990,0.127201,14,9877,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8775,15002,102151,0.146861,9,16902,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8775,15002,102151,0.146861,9,16902,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8775,15002,102151,0.146861,9,16902,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8775,15002,102151,0.146861,9,16902,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8775,15002,102151,0.146861,9,16902,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8775,15002,102151,0.146861,9,16902,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8775,15002,102151,0.146861,9,16902,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8780,8401,95906,0.087596,6,9364,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8780,12496,123069,0.101537,8,19975,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8780,8401,95906,0.087596,6,9364,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8780,12496,123069,0.101537,8,19975,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8780,8401,95906,0.087596,6,9364,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8780,12496,123069,0.101537,8,19975,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8780,8401,95906,0.087596,6,9364,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8780,12496,123069,0.101537,8,19975,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8780,8401,95906,0.087596,6,9364,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8780,12496,123069,0.101537,8,19975,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8780,8401,95906,0.087596,6,9364,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8780,12496,123069,0.101537,8,19975,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8780,8401,95906,0.087596,6,9364,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8780,12496,123069,0.101537,8,19975,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8781,14388,116434,0.123572,13,4461,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
8781,18873,119603,0.157797,5,8615,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8781,17727,118911,0.149078,8,7307,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8781,14388,116434,0.123572,13,4461,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
8781,18873,119603,0.157797,5,8615,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8781,17727,118911,0.149078,8,7307,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
8781,14388,116434,0.123572,13,4461,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
8781,18873,119603,0.157797,5,8615,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8781,17727,118911,0.149078,8,7307,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
8781,14388,116434,0.123572,13,4461,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
8781,18873,119603,0.157797,5,8615,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8781,17727,118911,0.149078,8,7307,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
8781,14388,116434,0.123572,13,4461,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
8781,18873,119603,0.157797,5,8615,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8781,17727,118911,0.149078,8,7307,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
8781,14388,116434,0.123572,13,4461,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
8781,18873,119603,0.157797,5,8615,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8781,17727,118911,0.149078,8,7307,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
8781,14388,116434,0.123572,13,4461,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
8781,18873,119603,0.157797,5,8615,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8781,17727,118911,0.149078,8,7307,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
8783,15242,101860,0.149637,13,1475,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
8783,15242,101860,0.149637,13,1475,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
